qid,query,type,doc_id,subject,chunk_file,source_systems,dense_rank,dense_bm25_rank,rerank_rank,dense_score,dense_bm25_score,rerank_score,text,rel,review_status,review_note,auto_rel,auto_confidence,auto_reason
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_870",Operating System,os_chunks.json,dense/dense_bm25,3,10,,0.586588,0.015873,,"2. 页面文件
关于后备存储器的分配有一个有趣的权衡，已提交页面没有被映射于特定文件。
这些页使用了页面 文件 (pagefile) 。
问题是该如何以及何时把虚拟页映射到页面文件的特定位置。
一个简单的策略是：当 一个页被提交时，为虚拟页分配一个硬盘上页面文件中的页。
这会确保对于每一个有必要换出内存的已 提交页，都有一个确定的位置写回去。
Windows 使用一个适时 (just-in-time) 策略。
直到需要被换出内存之前，在页面文件中的具体空间 不会分配给已提交的页面。
硬盘空间当然不需要分配给永远不换出的页面。
如果总的虚拟内存比可用的 物理内存少，则根本不需要页面文件。
这对基于Windows的嵌入式系统是很方便的。
这也是系统启动时 的方式，因为页面文件是在第一个用户态进程smss.exe 启动之后才初始化的。
在预分配策略下，用于私有数据(如栈、写时复制代码页)的全部虚拟内存受到页面文件大小的限 制。
通过适时分配的策略，总的虚拟内存大小是物理内存和页面文件大小的总和。
既然相对物理内存来 说硬盘足够大与便宜，提升性能的需求自然比空间的节省更重要。
有关请求调页，需要马上进行初始化从硬盘读取页的请求——因为在页入(page-in) 操作完成之前， 遇到页面失效的线程无法继续运行下去。
对于失效页面的一个可能的优化是：在进行一次I/O操作时预 调入一些额外的页面。
然而，对于修改过的页写回磁盘和线程的执行一般并不是同步的。
用于分配页面 文件空间的适时策略便是利用这一点，在将修改过的页面写入页面文件时提升性能：修改过的页面被集 中到一起，统一进行写入操作。
由于只有当页面被写回时页面文件的空间才真正被分配，可以通过排列 使页面文件中的页面较为接近甚至连续，来对大批写回页面时的寻找次数进行优化。
Windows 支持多达16个页面文件，通常分布到不同的磁盘来达到较高的I/O带宽。
每一个页面文件 都有初始的大小和随后依需要可以增长到的最大空间，但是在系统安装时就创建这些文件达到它的最大 值是最好的。",,pending,,0,0.9,讨论Windows页面文件分配，不涉及分段。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_164,Operating System,os_chunks.json,dense_bm25/rerank,,4,8,,0.027222,0.583117,"18.6 小结
我们已经引入了分页（paging）的概念，作为虚拟内存挑战的解决方案。
与以前的方法（如分段）相比，分页有许多优点。
首先，它不会导致外部碎片，因为分页（按设计）将内存划分为固定大小的单元。
其次，它非常灵活，支持稀疏虚拟地址空间。
然而，实现分页支持而不小心考虑，会导致较慢的机器（有许多额外的内存访问来访问页表）和内存浪费（内存被页表塞满而不是有用的应用程序数据）。
因此， 我们不得不努力想出一个分页系统，它不仅可以工作，而且工作得很好。
幸运的是，接下来的两章将告诉我们如何去做。
参考资料
[KE+62]“One-level Storage System ”
T. Kilburn, and D.B.G. Edwards and M.J. Lanigan and F.H. Sumner IRE Trans. EC-11, 2 (1962), pp. 223-235
(Reprinted in Bell and Newell,“Computer Structures: Readings and Examples ”McGraw-Hill, New York, 1971). Atlas 开创了将内存划分为固定大小页面的想法，在许多方面，都是我们在现代计算机系统中看到的内存管理思想的早期形式。
[I09]“Intel 64 and IA-32 Architectures Software Developer’s Manuals ”Intel, 2009
Available.
具体来说，要注意《卷 3A：系统编程指南第 1 部分》和《卷 3B：系统编程指南第 2 部分》。
[L78]“The Manchester Mark I and atlas: a historical perspective ”
S. H. Lavington",,pending,,2,0.8,总结分页优点并与分段对比，但未全面展开区别。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_258",Operating System,os_chunks.json,dense,4,,,0.570654,,,"18. 在3.3.4节的陈述中，奔腾Pro 将多级页表中的 每个页表项扩展到64位，但仍只能对4 GB 的 内存进行寻址。
请解释页表项为64位时，为何 这个陈述正确。
19.一个32位地址的计算机使用两级页表。
虚拟地 址被分成9位的第一级页表域、11位的二级页 表域和一个偏移量，页面大小是多少?
在地址 空间中一共有多少个页面?
20.一个计算机使用32位的虚拟地址，4KB 大小的 页面。
程序和数据都位于最低的页面(0~4095), 栈位于最高的页面。
如果使用传统(一级)分 页，页表中需要多少个表项?
如果使用两级分 页，每部分有10位，需要多少个页表项?
21.如下是在页大小为512字节的计算机上， 一个 程序片段的执行轨迹。
这个程序在1020地址， 其栈指针在8192(栈向0生长)。
请给出该程序 产生的页面访问串。
每个指令(包括立即常数 数)占4个字节(1个字)。
指令和数据的访问 都要在访问串中计数。
将字6144载入寄存器0
寄存器0压栈
调用5120处的程序，将返回地址压栈 栈指针减去立即数16
比较实参和立即数4
如果相等，跳转到5152处
22.一台计算机的进程在其地址空间有1024个页 面，页表保存在内存中。
从页表中读取一个字 的开销是5ns 。
为了减小开销，该计算机使用
了TLB, 它有32个(虚拟页面，物理页框)对， 能在1ns 内完成查找。
请问把平均开销降到2ns 需要的命中率是多少?
23.TLB 需要的相联内存设备如何用硬件实现?
这 种设计对扩展性意味着什么?
24.一台机器有48位虚拟地址和32位物理地址，页 面大小是8KB, 如果采用一级线性页表，页表 中需要多少个表项?
25.一个计算机的页面大小为8KB, 主存大小为 256KB,64GB 虚拟地址空间使用倒排页表实现 虚拟内存。
为了保证平均散列链的长度小于1, 散列表应该多大?
假设散列表的大小为2的幂。
27.假设虚拟页码索引流中有一些重复的页索引序 列，该序列之后有时会是一个随机的页码索引。
例如，序列0,1, … ,511,431,0,1, … ,",,pending,,0,0.9,内容为分页习题，未涉及分段比较。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_730",Operating System,os_chunks.json,rerank,,,4,,,0.856611,"10.4.4 Linux中的分页
早期的UNIX系统，每当所有的活动进程不能容纳在物理内存中时就用一个交换进程在内存和磁盘 之间移动整个进程。
Linux 跟其他现代UNIX版本一样，不再移动整个进程了。
内存管理单元是一个页， 并且几乎所有的内存管理部件以页为操作粒度。
交换子系统也是以页为操作粒度的，并且跟页框回收算 法紧耦合在一起。
这个后面会给予描述。
Linux 分页背后的基本思想是简单的：为了运行， 一个进程并不需要完全在内存中。
实际上所需要 的是用户结构和页表。
如果这些被换进内存，那么进程被认为是“在内存中”,可以被调度运行了。
代 码、数据和栈段的页面是动态载入的，仅仅是在它们被引用的时候。
如果用户结构和页表不在内存中， 直到交换器把它们载入内存进程才能运行。
分页是一部分由内核实现而一部分由一个新的进程——页面守护进程实现的。
页面守护进程是进程 2(进程0是idle 进程，传统上称为交换器，而进程1是init, 如图10-11所示)。
跟所有守护进程一样，页 面守护进程周期性地运行。
一旦唤醒，它主动查找是否有工作要干。
如果它发现空闲页面数量太少，就 开始释放更多的页面。
页面只有在需要的时候才在分页设备或者分区上被分配。
每个设备和文件由一个位图开始说明哪些 页面是空闲的。
当一个没有备份存储的页面必须换出的时候，仍有空闲空间的最高优先级的分页分区或 者文件被选中并且在其上面分配一个页面。
正常情况下，分页分区(若存在)拥有比任何分页文件更高 的优先级。
页表被及时更新以反映页面已经不在内存了(如，page-not-present 位被设置)同时磁盘位置 被写入到页表项。
页面置换算法
首 先 ，Linux 区分四种不同的页面：不可回收的 (unreclaimable) 、 可交换的 (swappable) 、 可同步 的 (syncable) 、 可丢弃的 ( discardable) 。
不可回收页面包括保留或者锁定页面、内核态栈等，不会被 换出。
可交换页必须在回收之前写回到交换区或者分页磁盘分区。",,pending,,0,0.9,内容为Linux分页实现细节，未涉及分段对比，与问题无关。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_155,Operating System,os_chunks.json,dense,5,,,0.567084,,,"页表的主要作用是为地址空间的每个虚拟页面保存地址转换（address translation），从而让我们知道每个页在物理内存中的位置。
对于我们的简单示例（见图 18.2），页表因此具有以下 4 个条目：（虚拟页 0 →物理帧 3）、（VP 1 →PF 7）、 （VP 2 →PF 5）和（VP 3 →PF 2）。
重要的是要记住，这个页表是一个每进程的数据结构（我们讨论的大多数页表结构都是每进程的数据结构，我们将接触的一个例外是倒排页表，inverted page table）。
如果在上面的示例中运行另一个进程，操作系统将不得不为它管理不同的页表，因为它的虚拟页显然映射到不同的物理页面（除了共享之外）。
现在，我们了解了足够的信息，可以完成一个地址转换的例子。
设想拥有这个小地址空间（64 字节）的进程正在访问内存：
movl <virtual address>, %eax
为了转换（translate）该过程生成的虚拟地址，我们必须首先将它分成两个组件：虚拟页面号（virtual page number，VPN）和页内的偏移量（offset）。
对于这个例子， 因为进程的虚拟地址空间是 64 字节，我们的虚拟地址总共需要 6 位（26 = 64）。
因此， 虚拟地址可以表示如下：
在该图中，Va5 是虚拟地址的最高位，Va0 是最低位。
因为我们知道页的大小（16 字节），所以可以进一步划分虚拟地址，如下所示：
页面大小为 16 字节，位于 64 字节的地址空间。
因此我们需要能够选择 4 个页，地址的前 2 位就是做这件事的。
因此， 我们有一个 2 位的虚拟页号（VPN）。
其余的位告诉我们，感兴趣该页的哪个字节，在这个例子中是 4 位，我们称之为偏移量。
movl 21, %eax
将“21”变成二进制形式，是“010101 ”，因此我们可以检查这个虚拟地址，看看它是如何分解成虚拟页号（VPN）和偏移量的：
因此，虚拟地址“21”在虚拟页“01 ”（或 1）的第 5 个（“0101 ”）字节处。",,pending,,0,0.9,仅介绍页表地址转换机制，未提及分段，无法回答区别。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_254",Operating System,os_chunks.json,rerank,,,5,,,0.786085,"3.9 小结
本章主要讲解内存管理。
我们看到在最简单的系统中是根本没有任何交换或分页的。
一旦程序装入 内存，它将持续在内存中运行，直到结束。
一些操作系统一次只允许一个进程在内存中运行，而另一些 操作系统支持多道程序设计。
这种模型在小型或嵌入式实时系统中仍有用武之地。
接下来是交换技术。
通过交换技术，系统可以同时运行总内存占用超过实际物理内存大小的多个进 程。
如果一个进程没有内存空间可用，它将会被交换到磁盘上。
内存和磁盘上的空闲空间可以使用位图 或空闲区链表来记录。
现代计算机都有某种形式的虚拟内存。
最简单的情况下，每一个进程的地址空间被划分为同等大小 的块，称为页面，页面可以被放入内存中任何可用的页框内。
有多种页面置换算法，其中两个比较好的 算法是老化算法和工作集时钟算法。
为了使分页系统工作良好，仅选择算法是不够的，还要关注诸多问题，例如工作集的确定、内存分 配策略以及所需页面大小等。
如果要处理在执行过程中大小有变化的数据结构，分段是一个有用的选择，它还能简化链接和共享。
不仅如此，分段还有利于为不同的段提供不同的保护。
有时，可以把分段和分页结合起来，以提供二维 的虚拟内存。
MULTICS 系统以及32位Intel x86即是如此，支持分段也支持分页。
不过，几乎没有操作系 统开发者会仔细考虑分段(因为他们更青睐其他的内存模型),这导致分段逐渐乏人问津。
如今，即使 64位版本的x86也不支持真正的分段。
习题
2.在图3-3中基址寄存器和限界寄存器含有相同 的值16384,这是巧合还是它们总是相等?
如 果这只是巧合，为什么在这个例子里它们是相 等的?
3.交换系统通过“紧缩”来消除空闲区。
假设有 很多空闲区和数据段随机分布，并且读或写32 位长的字需要4ns的时间，“紧缩”4GB的空间 大概需要多长时间?
为了简单起见，假设字节0 在空闲区中，内存中最高地址处含有有效数据。
4.在一个交换系统中，按内存地址排列的空闲区 大小是10MB 、4MB 、20MB 、18MB 、7MB、
9MB 、12MB 和15MB。
对于连续的段请求：",,pending,,2,0.8,小结中简述分段优点及与分页结合，但未系统对比区别，答案不完整。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_558,Operating System,os_chunks.json,dense_bm25,,6,,,0.025074,,"第 20章 分页：较小的表
我们现在来解决分页引入的第二个问题：页表太大，因此消耗的内存太多。
让我们从线性页表开始。
你可能会记得① , 线性页表变得相当大。
假设一个 32 位地址空间（232 字节）， 4KB（212 字节）的页和一个 4 字节的页表项。
一个地址空间中大约有一百万个虚拟页面（232/212）。
乘以页表项的大小， 你会发现页表大小为 4MB。
回想一下：通常系统中的每个进程都有一个页表！
有一百个活动进程（在现代系统中并不罕见），就要为页表分配数百兆的内存！
因此，要寻找一些技术来减轻这种沉重的负担。
有很多方法，所以我们开始吧。
但先看我们的关键问题：
关键问题：如何让页表更小？
简单的基于数组的页表（通常称为线性页表）太大，在典型系统上占用太多内存。
如何让页表更小？
关键的思路是什么？
由于这些新的数据结构，会出现什么效率影响？",,pending,,0,0.9,讨论页表大小优化问题，未涉及分段，与问题无关。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_303",Operating System,os_chunks.json,rerank,,,6,,,0.67113,"4.4.1 磁盘空间管理
文件通常存放在磁盘上，所以对磁盘空间的管理是系统设计者要考虑的一个主要问题。
存储一个有 n个字节的文件可以有两种策略：分配n个字节的连续磁盘空间，或者把文件分成很多个连续(或并不一 定连续)的块。
在存储管理系统中，分段处理和分页处理之间也要进行同样的权衡。
正如我们已经见到的，按连续字节序列存储文件有一个明显问题，当文件扩大时，有可能需要在磁 盘上移动文件。
内存中分段也有同样的问题。
不同的是，相对于把文件从磁盘的一个位置移动到另一个 位置，内存中段的移动操作要快得多。
因此，几乎所有的文件系统都把文件分割成固定大小的块来存储， 各块之间不一定相邻。
1.块大小
一旦决定把文件按固定大小的块来存储，就会出现一个问题：块的大小应该是多少?
按照磁盘组织 方式，扇区、磁道和柱面显然都可以作为分配单位(虽然它们都与设备相关，这是一种负面因素)。
在 分页系统中，页面大小也是主要讨论的问题之一。
拥有大的块尺寸意味着每个文件，甚至一个1字节的文件，都要占用一整个柱面，也就是说小的文 件浪费了大量的磁盘空间。
另一方面，小的块尺寸意味着大多数文件会跨越多个块，因此需要多次寻道 与旋转延迟才能读出它们，从而降低了性能。
因此，如果分配的单元太大，则浪费了空间；如果太小， 则浪费时间。
图4-20 小于某个给定值(字节)的文件的百分比
我们能从这些数据中得出什么结论呢?
如果块大小是1KB, 则只有30%~50%的文件能够放在一个 块内，但如果块大小是4KB, 这一比例将上升到60%~70%。
那篇论文中的其他数据显示，如果块大小是 4KB, 则93%的磁盘块会被10%最大的文件使用。
这意味着在每个小文件末尾浪费一些空间几乎不会有 任何关系，因为磁盘被少量的大文件(视频)给占用了，并且小文件所占空间的总量根本就无关紧要， 甚至将那90%最小的文件所占的空间翻一倍也不会引人注目。
另一方面，分配单位很小意味着每个文件由很多块组成，每读一块都有寻道和旋转延迟时间，所以， 读取由很多小块组成的文件会非常慢。",,pending,,1,0.7,提及分段与分页权衡类比，但非直接对比，仅主题相关。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_880",Operating System,os_chunks.json,dense,6,,,0.561418,,,"这些写的结果就是将已修改(脏)页面移到后备(干净)链表中。
之所以使用两个线程是因为映射文件可能会因为写的结果增长，而增长的结果就需要对磁盘上的数 据结构具有相应的权限来分配空闲磁盘块。
当一个页面被写入时如果没有足够的内存，就会导致死锁。
另一个线程则是解决向页面文件写入页时的问题。
下面说明图11-34中另一个转换。
如果进程解除页映射，该页不再和进程相关从而进入空闲链表(5), 当该页是共享的时候例外。
当页面失效会请求一个页框给将要读入的页，此时该页框会尽可能从空闲链 表中取下(6)。
由于该页会被全部重写，因此即使有机密的信息也没有关系。
所有这些链表的存在导致了一些微妙的策略抉择。
例如，假设要从磁盘载入一个页面，但是空闲链 表是空的，那么,要么从后备链表中取出一个干净页(虽然这样做稍后有可能导致缺页),要么从全零 页面链表中取出一个空页(忽略把该页清零的代价),系统必须在上述两种策略之间做出选择。
哪一个 更好呢?
内存管理器必须决定系统线程把页面从已修改链表移动到后备链表的积极程度。
有干净的页面后备 总比有脏页后备好得多(因为如有需要，干净的页可以立即重用),但是一个积极的净化策略意味着更 多的磁盘I/O, 同时一个刚刚净化的页面可能由于缺页中断重新回到工作集中，然后又成为脏页。
通常 来 讲 ，Windows 通过算法、启发、猜测、历史、经验以及管理员可控参数的配置来做权衡。
总而言之，内存管理需要一个拥有多种数据结构、算法和启发性的十分复杂、重要的组件。
它尽可 能地自我调整，但是仍然留有很多选项使系统管理员可以通过配置这些选项来影响系统性能。
大部分的 选项和计数器可以通过工具浏览，相关的各种工具包在前面都有提到。
也许在这里最值得记住的就是， 在真实的系统里，内存管理不仅仅是一个简单的时钟或老化的页面算法。",,pending,,0,0.9,内容为Windows内存管理链表细节，未涉及分段，无关。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_192,Operating System,os_chunks.json,dense,7,,,0.557348,,,"20.4 反向页表
在反向页表（inverted page table）中，可以看到页表世界中更极端的空间节省。
在这里，我们保留了一个页表，其中的项代表系统的每个物理页，而不是有许多页表（系统的每个进
程一个）。
页表项告诉我们哪个进程正在使用此页，以及该进程的哪个虚拟页映射到此物理页。
现在，要找到正确的项，就是要搜索这个数据结构。
线性扫描是昂贵的，因此通常在
更一般地说，反向页表说明了我们从一开始就说过的内容：页表只是数据结构。
你可以对数据结构做很多疯狂的事情，让它们更小或更大，使它们变得更慢或更快。
多层和反向页表只是人们可以做的很多事情的两个例子。",,pending,,0,0.9,介绍反向页表结构，未提及分段，无法回答区别。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_556,Operating System,os_chunks.json,rerank,,,7,,,0.652495,"第 18章 分页：介绍
有时候人们会说，操作系统有两种方法，来解决大多数空间管理问题。
第一种是将空间分割成不同长度的分片，就像虚拟内存管理中的分段。
遗憾的是，这个解决方法存在固有的问题。
具体来说， 将空间切成不同长度的分片以后，空间本身会碎片化（fragmented），随着时间推移，分配内存会变得比较困难。
因此，值得考虑第二种方法：将空间分割成固定长度的分片。
在虚拟内存中，我们称这种思想为分页，可以追溯到一个早期的重要系统，Atlas[KE+62, L78]。
分页不是将一个进程的地址空间分割成几个不同长度的逻辑段（即代码、堆、段），而是分割成固定大小的单元，每个单元称为一页。
相应地， 我们把物理内存看成是定长槽块的阵列，叫作页帧（page frame）。
每个这样的页帧包含一个虚拟内存页。
我们的挑战是：
关键问题：如何通过页来实现虚拟内存
如何通过页来实现虚拟内存，从而避免分段的问题？
基本技术是什么？
如何让这些技术运行良好，并尽可能减少空间和时间开销？",,pending,,2,0.8,对比分段碎片化与分页固定大小，但未全面展开区别，答案不完整。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_252",Operating System,os_chunks.json,dense_bm25,,7,,,0.023063,,"图3-41 线性地址到物理地址的映射
每个页表项是32位，其中20位是页框号。
其余的位包含了由硬件设置供操作系统使用的访问位和脏 位、保护位和一些其他有用的位。
每个页表有描述1024个4KB 页框的表项，因此一个页表可以处理4MB的内存。
一个小于4MB的段的 页目录中将只有一个表项，这个表项指向一个唯一的页表。
通过这种方法，长度短的段的开销只是两个 页面，而不是一级页表时的100万个页面。
为了避免重复的内存访问，x86 处理器和MULTICS一样，也有一个小的TLB把最近使用过的“目 录-页面”二元组映射为页框的物理地址。
只有在当前组合不在TLB中时，图3-41所示的机制才被真正 执行并更新TLB。
只要TLB的缺失率很低，则性能就不错。
还有一点值得注意，如果某些应用程序不需要分段，而是需要一个单独的、分页的32位地址空间， 这样的模式是可以做到的。
这时，所有的段寄存器可以用同一个选择子设置，其描述符中基址设为0, 段长度被设置为最大。
指令偏移量会是线性地址，只使用了一个地址空间——效果上就是正常的分页。
事实上，所有当前的x86 操作系统都是这样工作的。
OS/2 是唯一一个使用Intel MMU体系结构所有功能 的操作系统。
那么,英特尔为什么要剔除它支持了近30年，且源自表现良好的MULTICS 存储模型的变形体呢?
也许最主要的原因是UNIX 和Windows 都不曾使用过该模型，即使它通过在受保护的操作系统段内进行
内 存 管 理 14]
针对相关地址的过程调用而消除了系统调用，并具有很高的效率。
没有哪个UNIX 或Windows 系统的开 发人员愿意将已有的存储模型转变为针对x86 使用的模型，因为这会破坏系统的可移植性。
由于软件层 并没有使用相关的功能，导致英特尔不愿再以牺牲芯片面积为代价来支持它，并最终从64位CPU 中剔除 了它 。
不管怎么说，我们不得不称赞x86处理器的设计者，因为他们面对的是互相冲突的目标，实现纯的 分页、纯的分段和段页式管理，同时还要与286兼容，而他们高效地实现了所有的目标，最终的设计非 常简洁 。",,pending,,1,0.6,提及分页和分段机制，但未直接比较二者区别，仅描述x86实现细节。
A055,分页和分段的区别是什么,A4,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_457,Operating System,os_chunks.json,dense,8,,,0.554141,,,"Thus, we have an address space that is split into four pages (0 through 3).
With paging, physical memory is also split into some number of pages as well; we sometimes will call each page of physical memory a page frame.
For an example, let’s examine Figure 18.2.
Paging, as we will see, has a number of advantages over our previous approaches.
Probably the most important improvement will be ﬁexibility: with a fully-developed paging approach, the system will be able to sup- port the abstraction of an address space effectively, regardless of how the processes uses the address space; we won’t, for example, have to make assumptions about how the heap and stack grow and how they are used.
Another advantage is the simplicity of free-space management that pag- ing affords.",,pending,,1,0.5,介绍分页优点，未涉及分段或两者对比，仅部分相关。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_264",Operating System,os_chunks.json,dense_bm25,,8,,,0.016393,,"43.Frugal 计算机公司有一组操作系统设计人员， 他们正在考虑一种方法，以在新操作系统中减 少对后备存储数量的需求。
老板建议根本不要 把程序正文保存在交换区中，而是在需要的时 候直接从二进制文件中调页进来。
在什么条件 下(如果有这样的条件话),这种想法适用于 程序文本?
在什么条件下(如果有这样的条件
话),这种想法适用于数据?
44.有一条机器语言指令将要被调入，该指令可把 一个32位字装入含有32位字地址的寄存器。
这 个指令可能引起的最大缺页中断次数是多少?
45.解释内部分段和外部分段的区别。
分页系统用 的是哪一种?
纯分段的系统用的又是哪一种?",,pending,,1,0.7,提到内部分段和外部分段区别，但未直接回答分页与分段区别。
A055,分页和分段的区别是什么,A4,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_225",Operating System,os_chunks.json,rerank,,,9,,,0.511706,"3.5 分页系统中的设计问题
在前几节里我们讨论了分页系统是如何工作的，并给出了一些基本的页面置换算法和如何实现它们。
然而只了解基本机制是不够的。
要设计一个系统，必须了解得更多才能使系统工作得更好。
这两者之间 的差别就像知道了怎样移动象棋的各种棋子与成为一个好棋手之间的差别。
下面将讨论为了使分页系统 达到较好的性能，操作系统设计者必须仔细考虑的一些其他问题。
3.5.1 局部分配策略与全局分配策略
在前几节中，我们讨论了在发生缺页中断时用来选择一个被置换页面的几个算法。
与这个选择相关
的一个主要问题(到目前为止我们一直在小心地回避这个问题)是，怎样在相互竞争的可运行进程之间 分配内存。
如图3-22a所示，三个进程A 、B 、C 构成了可运行进程的集合。
假如A发生了缺页中断，页面置换 算法在寻找最近最少使用的页面时是只考虑分配给A的6个页面呢?
还是考虑所有在内存中的页面?
如果 只考虑分配给A的页面，生存时间值最小的页面是A5, 于是将得到图3-22b所示的状态。
生存时间
b)
图3-22 局部页面置换与全局页面置换：a) 最初配置；b) 局部页面置换；c) 全局页面置换
另一方面，如果淘汰内存中生存时间值最小的页面，而不管它属于哪个进程，则将选中页面B3, 于是将得到图3-22c所示的情况。
图3-22b的算法被称为局部 (loca l) 页面置换算法，而图3-22c被称为全 局 (global) 页面置换算法。
局部算法可以有效地为每个进程分配固定的内存片段。
全局算法在可运行 进程之间动态地分配页框，因此分配给各个进程的页框数是随时间变化的。
另一种途径是使用一个为进程分配页框的算法。
其中一种方法是定期确定进程运行的数目并为它们 分配相等的份额。
例如，在有12416个有效(即未被操作系统使用的)页框和10个进程时，每个进程将 获得1241个页框，剩下的6个被放入一个公用池中，当发生缺页中断时可以使用这些页面。
这个算法看起来好像很公平，但是给一个10KB的进程和一个300KB的进程分配同样大小的内存块 是很不合理的。
可以采用按照进程大小的比例来为它们分配相应数目的页面的方法来取代上一种方法， 这样300KB的进程将得到10KB进程30倍的份额。
比较明智的一个可行的做法是对每个进程都规定一个 最小的页框数，这样不论多么小的进程都可以运行。",,pending,,0,0.9,讨论分页系统设计问题，与分页分段区别无关。
A055,分页和分段的区别是什么,A4,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_546,Operating System,os_chunks.json,rerank,,,10,,,0.494442,"Figure 20.2: Linear (Left) And Multi-Level (Right) Page Tables
the page table as valid (the ﬁrst and last); thus, just those two pages of the page table reside in memory.
And thus you can see one way to visualize what a multi-level table is doing: it just makes parts of the linear page table disappear (freeing those frames for other uses), and tracks which pages of the page table are allocated with the page directory.
The page directory, in a simple two-level table, contains one entry per page of the page table.
It consists of a number of page directory entries (PDE).
A PDE (minimally) has a valid bit and a page frame number (PFN), similar to a PTE.",,pending,,0,0.9,描述多级页表结构，未涉及分段或两者比较。
A055,分页和分段的区别是什么,A4,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_194,Operating System,os_chunks.json,dense,10,,,0.533441,,,"20.6 小结
我们现在已经看到了如何构建真正的页表。
不一定只是线性数组，而是更复杂的数据结构。
这样的页表体现了时间和空间上的折中（表格越大，TLB 未命中可以处理得更快，反之亦然），因此结构的正确选择强烈依赖于给定环境的约束。
参考资料
[BOH10]“Computer Systems: A Programmer’s Perspective ”Randal E. Bryant and David R. O’Hallaron Addison-Wesley, 2010
我们还没有找到很好的多级页表首选参考。
然而，Bryant 和O’Hallaron 编写的这本了不起的教科书深入探讨了 x86 的细节，至少这是一个使用这种结构的早期系统。
这也是一本很棒的书。
[JM98]“Virtual Memory: Issues of Implementation ”Bruce Jacob and Trevor Mudge IEEE Computer, June 1998
对许多不同系统及其虚拟内存方法的优秀调查。
其中有关于 x86 、PowerPC 、MIPS 和其他体系结构的大量细节内容。
[LL82]“Virtual Memory Management in the VAX/VMS Operating System ”Hank Levy and P. Lipman IEEE Computer, Vol. 15, No. 3, March 1982
一篇关于经典操作系统 VMS 中真实虚拟内存管理程序的精彩论文。
它非常棒，实际上，从现在开始的几章，我们将利用它来复习目前为止我们学过的有关虚拟内存的所有内容。
[M28]“Reese’s Peanut Butter Cups ”Mars Candy Corporation.
显然，这些精美的“甜点”是由 Harry Burnett Reese 在 1928 年发明的，他以前曾是奶牛场的农夫和 Milton S. Hershey 的运输工长。
至少，维基百科上是这么说的。",,pending,,0,0.9,总结页表构建，未提及分段或分页分段区别。
